0.96,0.04,-0.16,6.71,4.58,5.55
0.96,0.04,-0.15,5.31,4.09,5.13
0.96,0.04,-0.15,4.15,3.78,4.76
0.95,0.05,-0.15,4.52,3.72,5.0
0.96,0.05,-0.14,6.23,4.46,5.31
0.96,0.05,-0.14,6.84,5.25,5.31
0.96,0.07,-0.16,7.14,4.58,5.13
0.96,0.07,-0.16,7.45,4.52,5.0
0.96,0.06,-0.16,6.71,5.13,5.25
0.96,0.04,-0.16,5.43,4.39,5.37
0.95,0.03,-0.17,4.33,3.17,5.37
0.95,0.03,-0.16,4.09,3.11,5.43
0.95,0.04,-0.16,4.39,4.15,5.74
0.95,0.05,-0.15,3.05,5.43,6.23
0.95,0.06,-0.16,1.34,6.9,6.96
0.96,0.07,-0.17,0.67,7.08,7.63
0.96,0.07,-0.16,-0.49,5.98,7.81
0.95,0.07,-0.16,-1.16,4.94,7.14
0.96,0.07,-0.17,-1.53,3.66,7.14
0.96,0.06,-0.17,-1.53,2.99,7.39
0.96,0.06,-0.18,-2.14,2.62,7.32
0.95,0.06,-0.18,-2.5,2.44,7.57
0.95,0.07,-0.18,-2.08,2.62,7.57
0.95,0.07,-0.19,-1.4,3.17,7.45
0.94,0.08,-0.18,-0.55,4.09,7.26
0.95,0.07,-0.18,0.37,4.27,7.57
0.95,0.07,-0.18,0.73,3.85,7.26
0.95,0.05,-0.17,0.73,3.85,6.65
0.95,0.05,-0.17,3.6,4.82,6.41
0.96,0.05,-0.18,6.04,5.19,5.98
0.96,0.05,-0.17,4.88,4.58,5.68
0.96,0.05,-0.17,4.15,3.42,5.13
0.95,0.06,-0.17,3.48,2.93,4.82
0.95,0.06,-0.18,3.42,3.66,5.13
0.95,0.07,-0.18,3.3,3.97,5.86
0.94,0.06,-0.19,2.99,3.91,5.92
0.94,0.07,-0.19,3.36,3.97,6.29
0.94,0.08,-0.2,5.74,4.64,6.35
0.94,0.08,-0.19,6.47,4.82,6.35
0.94,0.08,-0.19,5.62,5.0,7.02
0.94,0.08,-0.19,5.62,5.13,7.51
0.95,0.09,-0.19,6.65,5.86,7.87
0.96,0.08,-0.19,6.84,5.49,8.12
0.95,0.06,-0.19,5.92,4.52,8.18
0.95,0.05,-0.19,5.25,3.97,8.06
0.95,0.04,-0.18,5.98,3.72,8.06
0.95,0.05,-0.18,7.14,4.46,8.48
0.95,0.04,-0.18,5.92,5.49,9.58
0.95,0.03,-0.2,5.31,4.88,10.62
0.95,0.04,-0.19,5.25,4.94,10.25
0.95,0.04,-0.18,5.07,6.04,10.19
0.95,0.04,-0.18,4.82,6.16,10.19
0.95,0.04,-0.18,4.82,6.1,9.95
0.95,0.04,-0.17,5.0,7.08,9.52
0.95,0.06,-0.18,6.1,7.93,9.77
0.96,0.06,-0.19,6.77,7.75,10.01
0.96,0.06,-0.19,6.29,6.53,10.07
0.96,0.06,-0.2,4.88,5.19,9.95
0.95,0.06,-0.18,3.66,4.58,9.52
0.95,0.07,-0.18,4.09,4.76,9.46
0.95,0.08,-0.17,4.64,5.0,9.16
0.95,0.08,-0.17,5.19,5.25,9.09
0.95,0.07,-0.18,5.49,4.27,8.67
0.95,0.07,-0.17,6.53,3.3,8.54
0.95,0.07,-0.17,7.08,3.85,8.54
0.94,0.08,-0.18,7.02,3.91,8.97
0.94,0.09,-0.18,6.71,4.33,9.34
0.94,0.11,-0.18,6.59,4.58,9.58
0.94,0.12,-0.17,5.55,4.82,10.13
0.95,0.12,-0.18,4.52,5.74,10.99
0.96,0.1,-0.18,5.13,5.74,12.27
0.96,0.08,-0.19,6.41,5.68,13.37
0.96,0.06,-0.18,7.39,5.49,13.24
0.96,0.04,-0.19,7.57,5.31,12.7
0.96,0.04,-0.19,7.02,5.07,11.96
0.96,0.05,-0.19,4.58,4.88,10.8
0.95,0.07,-0.18,2.5,3.91,9.28
0.94,0.09,-0.18,1.71,3.17,8.24
0.94,0.1,-0.19,1.59,3.17,7.87
0.95,0.11,-0.2,1.59,3.66,8.12
0.95,0.11,-0.19,2.38,3.6,8.24
0.94,0.12,-0.18,3.36,3.54,8.36
0.94,0.12,-0.18,4.76,3.42,7.87
0.94,0.14,-0.18,5.92,2.93,7.39
0.94,0.14,-0.17,6.35,3.17,7.57
0.94,0.13,-0.18,6.96,3.72,8.3
0.95,0.14,-0.18,8.79,3.97,9.03
0.95,0.12,-0.16,9.64,3.66,9.52
0.95,0.09,-0.18,10.56,3.6,10.62
0.95,0.07,-0.18,10.99,3.72,11.23
0.95,0.06,-0.19,10.25,4.39,11.23
0.95,0.06,-0.18,8.67,4.52,10.99
0.94,0.06,-0.16,7.63,5.37,10.74
0.94,0.06,-0.17,7.2,6.35,10.74
0.95,0.06,-0.17,6.41,6.53,10.62
0.96,0.06,-0.18,4.15,6.59,10.31
0.96,0.05,-0.19,2.44,6.04,10.68
0.96,0.05,-0.19,2.81,4.88,11.66
0.96,0.07,-0.2,2.62,4.88,11.9
0.95,0.06,-0.2,1.53,4.76,11.78
0.94,0.05,-0.2,1.83,4.7,12.15
0.93,0.06,-0.21,3.11,5.07,12.82
0.93,0.08,-0.2,3.42,5.25,13.37
0.92,0.1,-0.18,4.09,5.43,14.16
0.92,0.12,-0.17,5.55,6.77,15.56
0.92,0.14,-0.18,6.59,8.0,17.15
0.93,0.16,-0.19,5.86,8.85,18.74
0.92,0.17,-0.2,4.94,9.09,20.2
0.91,0.17,-0.22,4.33,9.89,22.28
0.9,0.18,-0.22,5.68,10.93,24.78
0.9,0.2,-0.22,9.4,13.12,27.4
0.9,0.21,-0.22,10.44,15.14,29.97
0.9,0.2,-0.24,10.13,14.77,31.8
0.91,0.22,-0.25,12.39,14.1,32.78
0.92,0.23,-0.21,15.63,12.7,33.75
0.93,0.24,-0.23,17.21,12.39,34.73
0.92,0.24,-0.21,18.37,12.57,35.34
0.89,0.22,-0.18,19.29,13.43,36.07
0.87,0.23,-0.19,23.25,16.42,38.09
0.84,0.3,-0.19,24.96,20.69,41.02
0.83,0.31,-0.23,21.0,25.94,44.62
0.85,0.29,-0.22,23.56,24.9,52.12
0.88,0.26,-0.24,23.68,17.03,60.61
0.89,0.27,-0.2,13.24,12.63,62.5
0.91,0.28,-0.06,4.88,13.61,61.65
0.91,0.24,-0.13,2.99,16.97,63.05
0.88,0.26,-0.2,2.2,20.63,66.53
0.86,0.28,-0.27,-3.48,23.01,69.03
0.86,0.27,-0.31,-18.01,24.96,70.86
0.85,0.26,-0.26,-24.9,23.5,72.45
0.82,0.28,-0.29,-25.21,25.33,73.36
0.81,0.34,-0.28,-18.62,24.35,76.35
0.8,0.35,-0.25,-13.0,20.2,79.65
0.8,0.38,-0.22,-7.14,18.98,80.99
0.81,0.44,-0.21,-3.42,19.84,81.3
0.82,0.42,-0.16,-2.32,20.26,80.32
0.83,0.42,-0.17,0.61,21.36,81.12
0.85,0.38,-0.2,1.65,24.54,81.36
0.84,0.42,-0.29,3.66,27.1,81.42
0.84,0.44,-0.39,-2.2,27.28,78.61
0.82,0.4,-0.36,-11.11,22.71,75.87
0.83,0.36,-0.32,-9.22,21.97,75.44
0.83,0.36,-0.36,-4.21,24.84,76.6
0.79,0.36,-0.36,0.67,27.04,75.93
0.77,0.34,-0.42,13.0,25.88,74.71
0.78,0.41,-0.4,33.57,21.55,72.08
0.78,0.5,-0.36,40.89,20.75,67.32
0.78,0.57,-0.35,34.48,22.09,64.15
0.78,0.57,-0.27,21.18,22.83,61.4
0.79,0.5,-0.26,15.44,22.77,60.36
0.79,0.47,-0.29,20.32,20.87,59.45
0.8,0.45,-0.32,20.08,19.17,58.9
0.78,0.43,-0.33,16.54,18.25,60.49
0.73,0.46,-0.3,11.54,15.32,62.62
0.71,0.47,-0.28,2.62,15.5,64.94
0.69,0.48,-0.3,-2.62,16.85,67.69
0.7,0.54,-0.34,-2.38,18.19,68.85
0.7,0.59,-0.37,0.12,17.64,67.75
0.7,0.6,-0.39,5.8,15.56,64.94
0.68,0.65,-0.34,17.88,13.43,61.95
0.7,0.62,-0.35,25.7,15.2,57.92
0.71,0.59,-0.43,30.58,16.42,54.93
0.72,0.58,-0.36,35.77,14.47,52.86
0.73,0.55,-0.35,33.26,15.38,52.43
0.74,0.55,-0.36,28.93,18.01,53.04
0.75,0.56,-0.37,25.15,18.19,51.51
0.76,0.59,-0.35,23.74,18.13,49.99
0.77,0.64,-0.34,19.59,17.82,48.95
0.75,0.65,-0.29,13.79,16.78,46.69
0.73,0.68,-0.27,15.93,16.91,43.7
0.7,0.71,-0.28,18.01,16.05,40.47
0.66,0.71,-0.27,16.42,15.63,38.27
0.63,0.73,-0.25,20.02,15.93,37.66
0.58,0.74,-0.25,25.15,15.01,36.62
0.53,0.73,-0.26,27.47,12.57,36.38
0.49,0.73,-0.29,31.86,11.29,37.54
0.47,0.69,-0.27,35.22,11.11,39.31
0.46,0.65,-0.28,30.88,11.96,42.72
0.46,0.67,-0.27,25.94,10.19,47.42
0.46,0.68,-0.27,16.6,9.4,51.76
0.48,0.67,-0.24,8.48,11.47,56.03
0.49,0.71,-0.26,8.48,13.24,58.35
0.5,0.75,-0.27,9.7,13.55,58.41
0.52,0.77,-0.27,9.34,13.61,58.9
0.52,0.75,-0.24,8.36,12.94,59.51
0.52,0.76,-0.28,11.72,13.12,60.18
0.53,0.76,-0.28,14.59,12.57,59.69
0.53,0.75,-0.28,15.32,10.8,59.08
0.52,0.74,-0.27,16.78,10.74,59.51
0.53,0.71,-0.29,14.83,11.35,60.24
0.54,0.73,-0.32,13.31,11.23,60.85
0.54,0.75,-0.35,10.5,11.35,60.55
0.56,0.74,-0.36,5.68,11.54,60.85
0.57,0.74,-0.32,3.85,11.6,60.79
0.58,0.76,-0.33,4.7,12.27,59.33
0.59,0.78,-0.33,5.98,12.21,57.86
0.58,0.78,-0.28,5.92,11.11,56.95
0.56,0.8,-0.23,7.81,10.56,55.85
0.54,0.8,-0.25,7.69,10.07,55.05
0.5,0.83,-0.26,10.62,7.32,54.2
0.47,0.84,-0.23,13.06,4.52,53.28
0.41,0.83,-0.24,12.15,3.23,54.14
0.37,0.81,-0.24,15.01,1.16,55.6
0.34,0.8,-0.28,15.75,0.92,57.68
0.31,0.79,-0.32,13.92,1.65,59.75
0.29,0.8,-0.33,14.28,1.46,61.04
0.29,0.82,-0.33,13.31,2.08,61.83
0.3,0.81,-0.32,9.77,4.46,62.5
0.3,0.82,-0.34,8.79,5.68,62.81
0.3,0.86,-0.37,10.13,6.04,62.38
0.32,0.89,-0.34,9.03,6.9,62.68
0.33,0.91,-0.29,6.84,8.3,63.11
0.32,0.91,-0.32,7.14,9.46,63.6
0.32,0.92,-0.32,11.84,8.97,62.99
0.32,0.88,-0.29,14.71,9.58,62.56
0.31,0.87,-0.28,18.37,9.4,62.62
0.31,0.88,-0.27,21.06,9.4,62.32
0.31,0.88,-0.25,19.59,10.01,62.5
0.31,0.87,-0.24,18.49,9.64,62.93
0.31,0.89,-0.25,19.23,9.34,63.48
0.31,0.9,-0.26,19.84,9.46,63.29
0.31,0.93,-0.19,18.25,9.28,62.56
0.35,1.02,-0.17,20.63,10.01,62.32
0.42,1.1,-0.19,26.49,9.64,61.04
0.4,1.12,-0.22,33.26,5.43,57.98
0.34,1.02,-0.23,34.85,1.34,55.91
0.29,0.95,-0.26,32.29,-0.55,56.03
0.27,0.93,-0.27,21.12,1.53,56.15
0.27,0.93,-0.2,7.45,5.62,53.83
0.25,1.01,-0.19,3.91,6.29,49.99
0.21,1.05,-0.18,3.54,5.31,46.75
0.17,1.04,-0.17,0.37,3.97,45.1
0.15,1.02,-0.16,-1.95,2.14,44.86
0.13,1.0,-0.16,-3.6,-0.24,43.58
0.1,0.99,-0.15,-5.8,-2.14,41.2
0.08,1.0,-0.15,-4.03,-3.85,38.82
0.06,1.01,-0.17,-1.1,-5.07,36.38
0.04,0.99,-0.2,-0.24,-5.43,33.81
0.04,0.96,-0.23,-0.37,-5.25,31.19
0.06,0.94,-0.25,0.61,-5.0,28.69
0.09,0.93,-0.27,1.4,-4.46,26.31
0.13,0.93,-0.28,1.71,-3.85,24.72
0.16,0.91,-0.3,1.34,-3.11,24.29
0.17,0.89,-0.32,1.1,-1.53,25.21
0.17,0.89,-0.31,1.65,-0.37,26.67
0.16,0.9,-0.3,2.14,1.1,27.34
0.15,0.91,-0.27,2.62,3.11,27.83
0.15,0.92,-0.25,3.6,4.82,27.89
0.14,0.92,-0.23,4.64,6.29,27.59
0.13,0.94,-0.22,5.19,6.35,26.86
0.11,0.95,-0.21,5.68,4.82,25.7
0.09,0.97,-0.21,6.59,2.56,24.35
0.08,0.99,-0.21,7.26,0.61,22.64
0.07,1.0,-0.2,7.57,-0.79,20.94
0.07,0.99,-0.18,8.36,-2.2,19.29
0.06,0.99,-0.17,9.83,-3.97,18.01
0.04,1.0,-0.16,11.29,-5.8,16.85
0.02,1.0,-0.15,11.72,-7.39,15.69
0.01,1.01,-0.16,11.54,-7.87,14.4
-0.01,1.0,-0.18,11.23,-7.75,13.0
-0.01,0.99,-0.19,10.25,-7.87,11.72
-0.02,0.96,-0.18,9.58,-8.24,10.93
-0.01,0.95,-0.18,8.42,-8.42,10.19
-0.01,0.94,-0.18,6.84,-8.24,9.95
-0.01,0.95,-0.18,4.33,-7.45,10.13
-0.01,0.96,-0.19,1.89,-6.29,10.07
-0.0,0.97,-0.2,0.43,-5.62,9.95
-0.0,0.96,-0.2,-0.61,-5.43,9.89
-0.0,0.96,-0.2,-1.04,-5.68,9.83
-0.01,0.96,-0.18,-0.43,-6.1,9.52
-0.03,0.98,-0.17,0.43,-7.57,8.61
-0.04,1.0,-0.18,1.4,-9.28,7.32
-0.05,1.01,-0.2,1.46,-10.56,5.8
-0.04,1.02,-0.24,1.34,-9.95,4.64
-0.02,1.0,-0.28,0.85,-8.06,3.66
0.01,0.97,-0.29,1.65,-5.68,3.3
0.04,0.95,-0.29,4.76,-4.33,3.17
0.04,0.93,-0.27,8.85,-4.33,3.42
0.03,0.92,-0.24,12.08,-4.64,4.03
0.01,0.91,-0.21,12.94,-4.39,4.76
-0.01,0.91,-0.19,10.74,-4.09,5.43
-0.03,0.91,-0.19,8.18,-3.42,5.92
-0.05,0.92,-0.18,6.59,-2.62,5.49
-0.05,0.95,-0.18,5.19,-2.69,4.46
-0.04,0.98,-0.2,3.66,-2.08,2.69
-0.03,1.01,-0.24,1.89,-0.49,0.98
-0.01,1.02,-0.28,1.4,1.28,-0.43
0.02,1.01,-0.28,2.26,1.4,-0.92
0.05,0.97,-0.24,4.09,0.24,-0.73
0.07,0.95,-0.2,6.59,-1.4,0.06
0.07,0.95,-0.17,8.0,-2.26,0.55
0.07,0.94,-0.16,8.24,-1.89,0.67
0.05,0.94,-0.16,7.75,-0.61,0.73
0.05,0.94,-0.16,7.02,0.24,0.37
0.04,0.95,-0.17,6.23,0.98,0.0
0.05,0.97,-0.18,5.07,1.4,-0.43
0.06,0.96,-0.18,4.15,1.28,-0.98
0.06,0.96,-0.19,4.27,1.77,-1.46
0.07,0.95,-0.19,4.52,2.26,-1.4
0.08,0.95,-0.19,3.78,2.2,-1.34
0.1,0.94,-0.19,2.44,1.59,-0.67
0.1,0.92,-0.18,1.16,1.34,0.49
0.11,0.92,-0.16,0.92,2.14,1.71
0.11,0.93,-0.14,0.98,2.56,2.62
0.11,0.95,-0.14,0.85,2.56,3.05
0.1,0.96,-0.16,-0.12,2.81,2.75
0.09,0.98,-0.16,-0.43,3.23,2.08
0.09,0.99,-0.18,-0.24,2.99,1.53
0.09,0.99,-0.19,0.24,2.81,0.92
0.1,0.98,-0.19,0.12,2.62,0.92
0.1,0.97,-0.18,0.73,2.2,1.46
0.11,0.95,-0.17,1.46,1.34,1.95
0.11,0.95,-0.17,2.08,0.43,2.32
0.11,0.95,-0.16,1.83,-0.18,2.62
0.1,0.94,-0.16,1.22,-0.43,2.81
0.09,0.94,-0.16,0.37,-0.18,3.05
0.08,0.94,-0.16,-0.24,0.18,3.48
0.08,0.95,-0.16,-1.1,0.85,4.03
0.08,0.96,-0.17,-1.95,1.53,4.46
0.09,0.96,-0.19,-3.42,1.77,5.07
0.09,0.96,-0.2,-4.46,2.32,5.49
0.1,0.97,-0.2,-4.39,2.5,5.68
0.09,0.96,-0.2,-3.91,2.32,5.8
0.08,0.96,-0.19,-3.6,1.4,5.68
0.08,0.96,-0.19,-3.23,0.55,5.68
0.07,0.96,-0.19,-2.75,0.37,5.62
0.06,0.96,-0.19,-1.89,0.61,5.31
0.06,0.96,-0.19,-0.98,0.43,5.13
0.05,0.95,-0.19,-0.55,-0.37,4.88
0.05,0.95,-0.19,-0.49,-1.28,4.82
0.05,0.96,-0.2,-0.67,-1.46,4.7
0.04,0.96,-0.21,-1.04,-1.4,4.58
0.04,0.97,-0.22,-1.34,-1.34,4.46
0.04,0.96,-0.22,-1.71,-0.98,4.21
0.05,0.96,-0.21,-1.28,-0.79,4.09
0.05,0.95,-0.21,-0.37,-0.73,4.03
0.05,0.95,-0.21,0.18,-0.49,3.72
0.05,0.95,-0.22,0.43,-0.55,3.23
0.05,0.96,-0.22,0.73,-0.79,2.75
0.05,0.96,-0.22,1.16,-0.43,2.62
0.05,0.96,-0.22,1.59,-0.24,2.32
0.05,0.96,-0.22,1.53,-0.24,2.2
0.06,0.96,-0.22,1.77,0.0,2.08
0.06,0.96,-0.22,2.32,0.12,1.95
0.06,0.95,-0.21,2.69,0.24,2.2
0.06,0.95,-0.21,3.05,0.18,2.32
0.07,0.95,-0.21,2.99,0.06,2.62
0.07,0.95,-0.2,2.44,0.31,2.93
0.06,0.95,-0.2,2.01,0.61,2.99
0.06,0.96,-0.19,1.53,1.28,3.36
0.06,0.95,-0.19,0.98,1.71,3.36
0.07,0.96,-0.18,0.61,1.71,3.48
0.07,0.96,-0.19,0.43,2.01,3.6
0.07,0.96,-0.2,0.24,2.26,3.48
0.07,0.96,-0.2,-0.06,2.32,3.11
0.08,0.96,-0.2,0.31,1.89,2.93
0.09,0.96,-0.2,1.53,1.59,3.05
