0.12,0.24,0.94,2.75,1.04,4.64
0.12,0.24,0.94,2.69,0.92,4.88
0.12,0.24,0.94,2.62,0.85,4.88
0.12,0.24,0.94,2.87,0.98,4.82
0.12,0.24,0.94,2.87,1.04,4.94
0.12,0.24,0.94,2.87,1.10,5.19
0.12,0.24,0.94,2.50,0.98,5.19
0.12,0.24,0.94,2.99,1.04,5.31
0.12,0.24,0.94,2.87,1.16,5.37
0.12,0.24,0.95,2.69,1.34,5.49
0.13,0.24,0.95,2.99,1.16,5.68
0.13,0.24,0.95,2.87,1.04,5.62
0.12,0.23,0.95,2.75,1.04,5.62
0.12,0.23,0.94,2.75,1.04,5.74
0.12,0.23,0.94,2.93,1.16,5.62
0.11,0.23,0.94,2.93,1.28,5.68
0.11,0.23,0.94,2.87,1.10,5.68
0.11,0.24,0.94,2.87,0.98,6.04
0.11,0.24,0.94,2.87,0.92,6.16
0.11,0.24,0.94,2.56,1.04,5.98
0.12,0.24,0.94,2.50,0.85,5.92
0.11,0.24,0.94,2.75,0.85,6.10
0.11,0.24,0.94,2.62,0.98,6.53
0.11,0.24,0.94,2.87,1.34,6.53
0.11,0.23,0.94,2.93,1.28,6.65
0.11,0.23,0.94,2.75,1.40,7.02
0.10,0.23,0.94,2.38,1.65,7.39
0.11,0.23,0.94,2.26,1.95,7.39
0.11,0.23,0.95,2.20,1.89,7.63
0.11,0.24,0.95,1.77,1.71,7.75
0.11,0.24,0.95,1.71,1.83,7.81
0.12,0.24,0.95,2.08,1.65,7.69
0.12,0.24,0.95,2.44,1.40,7.45
0.12,0.24,0.94,2.87,1.53,7.32
0.11,0.24,0.94,3.17,1.77,7.32
0.12,0.24,0.94,3.11,1.65,7.45
0.13,0.24,0.94,3.30,1.04,7.32
0.13,0.23,0.94,3.23,0.61,7.02
0.13,0.22,0.95,3.30,0.73,7.08
0.13,0.22,0.95,3.72,0.92,7.63
0.13,0.22,0.95,3.72,0.85,7.57
0.12,0.22,0.95,3.54,0.92,7.45
0.12,0.23,0.95,3.91,0.98,7.32
0.11,0.23,0.95,4.27,0.92,7.26
0.11,0.23,0.95,4.46,0.92,7.45
0.12,0.22,0.95,4.64,0.67,7.08
0.12,0.21,0.95,4.52,0.73,6.77
0.11,0.21,0.95,4.21,1.04,6.84
0.11,0.21,0.94,3.78,1.10,6.65
0.11,0.21,0.94,3.42,1.40,6.35
0.11,0.21,0.94,3.05,1.46,6.47
0.11,0.22,0.94,2.93,1.10,6.23
0.11,0.22,0.94,2.87,1.16,6.16
0.11,0.23,0.95,2.99,1.16,6.35
0.11,0.22,0.95,2.99,1.34,6.47
0.10,0.22,0.95,3.23,1.53,6.29
0.10,0.22,0.95,3.17,1.89,6.29
0.10,0.22,0.95,3.17,2.01,6.35
0.10,0.21,0.94,3.48,1.59,6.29
0.09,0.21,0.94,3.60,1.46,6.10
0.09,0.22,0.94,2.44,1.46,6.23
0.10,0.22,0.95,1.77,1.46,6.35
0.10,0.23,0.95,1.65,1.40,6.23
0.10,0.23,0.94,1.28,1.22,6.41
0.11,0.24,0.94,0.98,1.16,6.59
0.11,0.24,0.94,1.22,1.04,6.77
0.11,0.24,0.94,1.04,1.04,6.84
0.11,0.24,0.93,0.79,1.34,7.02
0.11,0.24,0.93,0.98,1.28,7.14
0.11,0.24,0.94,1.46,1.46,7.26
0.11,0.24,0.94,2.01,1.40,7.08
0.11,0.24,0.94,2.56,1.71,7.20
0.11,0.25,0.94,3.54,1.65,7.32
0.11,0.25,0.94,4.39,1.59,7.39
0.11,0.25,0.94,5.00,1.65,7.20
0.11,0.24,0.94,5.80,1.53,7.45
0.11,0.24,0.94,6.35,1.53,7.32
0.10,0.24,0.94,6.59,1.16,7.45
0.10,0.23,0.93,6.59,0.67,7.39
0.10,0.23,0.93,6.53,0.67,7.26
0.09,0.22,0.94,6.35,0.85,7.32
0.09,0.22,0.94,6.35,0.85,7.26
0.09,0.22,0.94,6.10,0.55,7.08
0.09,0.22,0.95,5.98,1.16,7.02
0.09,0.23,0.95,5.68,2.44,7.20
0.09,0.23,0.96,5.07,2.62,7.45
0.09,0.22,0.96,4.76,3.36,7.51
0.09,0.22,0.96,4.33,4.52,7.63
0.08,0.21,0.96,3.54,4.58,7.75
0.07,0.20,0.95,2.50,4.76,7.51
0.07,0.20,0.95,2.08,5.07,7.57
0.07,0.19,0.95,1.28,5.19,7.63
0.07,0.18,0.94,0.31,4.94,7.08
0.06,0.18,0.93,-1.77,3.97,6.35
0.05,0.19,0.94,-3.42,3.23,5.62
0.03,0.20,0.96,-4.64,2.69,4.70
0.02,0.21,0.95,-5.86,4.46,4.09
0.02,0.23,0.95,-6.77,6.77,3.60
0.04,0.23,0.97,-8.48,7.75,2.62
0.06,0.21,0.99,-13.31,8.54,1.53
0.08,0.20,0.97,-16.85,11.47,1.53
0.12,0.22,0.92,-15.26,13.06,2.50
0.15,0.24,0.90,-12.70,10.62,3.72
0.17,0.24,0.91,-12.82,8.85,4.46
0.18,0.21,0.92,-13.12,8.42,4.27
0.18,0.20,0.94,-11.35,8.24,4.52
0.17,0.19,0.99,-10.56,8.67,5.74
0.16,0.21,1.01,-12.02,9.95,6.53
0.18,0.23,0.99,-14.95,12.27,6.90
0.21,0.24,0.93,-16.54,13.43,7.69
0.22,0.27,0.90,-13.49,11.96,8.30
0.22,0.30,0.94,-8.36,10.44,8.42
0.21,0.32,0.95,-4.39,12.21,7.45
0.21,0.32,0.96,-2.44,13.73,5.62
0.20,0.32,0.96,-2.44,14.34,3.54
0.18,0.29,0.95,-3.97,14.65,2.44
0.16,0.28,0.94,-0.31,14.53,3.36
0.14,0.29,0.93,5.98,14.53,4.88
0.12,0.31,0.91,7.14,14.59,5.49
0.09,0.30,0.90,5.07,15.14,5.43
0.07,0.27,0.89,3.05,16.36,5.13
0.07,0.26,0.90,2.26,15.44,4.58
0.06,0.25,0.90,-0.06,15.26,3.17
0.06,0.28,0.91,-1.46,17.64,1.65
0.06,0.36,0.91,1.10,21.48,2.32
0.07,0.40,0.91,-0.18,23.93,3.60
0.09,0.38,0.90,-2.99,24.23,4.64
0.09,0.39,0.89,-0.98,25.15,5.49
0.06,0.38,0.91,-1.40,25.45,5.74
0.05,0.35,0.90,-2.38,25.63,6.23
0.04,0.30,0.90,-2.99,26.55,6.59
0.05,0.29,0.90,-2.32,26.92,7.14
0.06,0.30,0.89,-0.92,27.95,7.20
0.09,0.29,0.91,0.12,26.98,6.90
0.14,0.31,0.90,3.72,27.04,7.02
0.16,0.28,0.93,2.08,26.98,6.53
0.17,0.24,0.96,2.38,28.38,5.68
0.17,0.23,0.97,5.19,29.79,5.68
0.19,0.21,0.97,4.39,31.25,5.62
0.20,0.20,0.95,2.81,32.17,4.70
0.21,0.19,0.95,2.08,32.23,3.30
0.23,0.19,0.95,2.01,31.92,3.17
0.24,0.17,0.97,2.38,31.25,3.78
0.25,0.18,0.96,3.30,31.19,4.15
0.27,0.19,0.97,4.82,31.01,3.66
0.27,0.19,0.97,3.97,30.70,2.20
0.29,0.17,0.97,2.93,29.97,0.61
0.30,0.14,0.97,2.62,29.24,-1.65
0.31,0.14,0.95,4.33,28.69,-3.36
0.33,0.19,0.94,9.28,28.02,-4.64
0.33,0.23,0.94,13.98,27.71,-5.55
0.33,0.21,0.94,14.59,27.65,-5.25
0.34,0.18,0.93,13.85,28.99,-5.31
0.34,0.18,0.92,12.51,31.74,-5.68
0.33,0.21,0.93,10.44,34.61,-5.74
0.33,0.22,0.90,6.84,36.19,-5.74
0.32,0.23,0.89,3.54,37.54,-5.86
0.31,0.24,0.89,1.46,38.51,-5.98
0.30,0.23,0.88,-0.98,39.06,-6.35
0.32,0.24,0.87,-2.20,39.43,-6.23
